"image","magazine_id","time","image_number","in_out","explicit","symbol","weapon","gruesome","narrative","strength","caption","outgroup","ingroup","crisis","solution","jihad","utopia","punish","unity","outplot","sinful","victim","occupy"
"D14_29","D14",14,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D14_30","D14",14,30,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D14_31","D14",14,31,0,0,0,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D14_32","D14",14,32,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D14_33","D14",14,33,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_34","D14",14,34,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D14_35","D14",14,35,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D14_36","D14",14,36,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D14_37","D14",14,37,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D14_38","D14",14,38,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D14_39","D14",14,39,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D14_40","D14",14,40,-99,-99,1,0,0,7,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"D14_41","D14",14,41,1,1,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D14_42","D14",14,42,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D14_43","D14",14,43,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D14_44","D14",14,44,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D14_45","D14",14,45,1,0,0,1,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D14_46","D14",14,46,1,1,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D14_47","D14",14,47,0,1,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D14_48","D14",14,48,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D14_49","D14",14,49,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D14_50","D14",14,50,-99,-99,0,1,0,7,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"D14_51","D14",14,51,-99,-99,5,0,0,7,2,0,0,0,0,1,1,0,0,0,0,0,0,0
"D14_52","D14",14,52,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D14_53","D14",14,53,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D14_54","D14",14,54,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D14_55","D14",14,55,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D14_56","D14",14,56,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D14_57","D14",14,57,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_58","D14",14,58,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_59","D14",14,59,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_60","D14",14,60,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_61","D14",14,61,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_62","D14",14,62,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_63","D14",14,63,-99,-99,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D14_64","D14",14,64,-99,-99,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D14_65","D14",14,65,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D14_66","D14",14,66,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D14_67","D14",14,67,-99,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D14_68","D14",14,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D14_69","D14",14,69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D14_70","D14",14,70,0,0,8,1,0,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0
"D14_71","D14",14,71,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D14_72","D14",14,72,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_73","D14",14,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D14_74","D14",14,74,0,0,8,1,0,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0
"D14_75","D14",14,75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D14_76","D14",14,76,1,0,0,1,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D14_77","D14",14,77,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D14_78","D14",14,78,1,0,0,0,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"D14_79","D14",14,79,1,0,0,0,1,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"D14_80","D14",14,80,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D14_81","D14",14,81,1,0,5,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D14_82","D14",14,82,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D14_83","D14",14,83,0,0,0,0,0,5,2,1,0,1,1,0,0,0,0,0,0,0,1,0
"D14_84","D14",14,84,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D14_85","D14",14,85,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_86","D14",14,86,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D14_87","D14",14,87,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D14_88","D14",14,88,0,0,2,1,0,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0
"D14_89","D14",14,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D14_90","D14",14,90,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"D14_91","D14",14,91,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D14_92","D14",14,92,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D14_93","D14",14,93,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D14_94","D14",14,94,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D14_95","D14",14,95,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D14_96","D14",14,96,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D14_97","D14",14,97,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D14_98","D14",14,98,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D14_99","D14",14,99,0,0,8,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D14_100","D14",14,100,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D14_101","D14",14,101,0,0,7,0,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D14_102","D14",14,102,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D14_103","D14",14,103,-99,-99,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D15_1","D15",15,1,0,0,2,1,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"D15_2","D15",15,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_4","D15",15,3,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_3","D15",15,4,0,0,2,1,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"D15_5","D15",15,5,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"D15_6","D15",15,6,0,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_7","D15",15,7,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_8","D15",15,8,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_9","D15",15,9,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_10","D15",15,10,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_11","D15",15,11,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_12","D15",15,12,1,0,0,0,1,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"D15_13","D15",15,13,1,0,0,0,0,7,2,0,1,0,0,1,1,0,0,0,0,0,0,0
"D15_14","D15",15,14,1,0,0,1,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"D15_15","D15",15,15,1,0,0,0,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"D15_16","D15",15,16,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D15_17","D15",15,17,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"D15_18","D15",15,18,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D15_19","D15",15,19,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D15_20","D15",15,20,-99,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D15_21","D15",15,21,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_22","D15",15,22,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_23","D15",15,23,0,1,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_24","D15",15,24,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D15_25","D15",15,25,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_26","D15",15,26,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_27","D15",15,27,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_28","D15",15,28,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_29","D15",15,29,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,1,0,0
"D15_30","D15",15,30,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D15_31","D15",15,31,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D15_32","D15",15,32,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D15_33","D15",15,33,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_34","D15",15,34,1,0,0,1,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_35","D15",15,35,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_36","D15",15,36,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_37","D15",15,37,1,0,0,1,0,5,2,1,1,0,1,0,0,0,0,0,0,0,1,0
"D15_38","D15",15,38,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_39","D15",15,39,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D15_40","D15",15,40,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_41","D15",15,41,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_42","D15",15,42,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_43","D15",15,43,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_44","D15",15,44,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D15_45","D15",15,45,0,0,0,0,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"D15_46","D15",15,46,-99,-99,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"D15_47","D15",15,47,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_48","D15",15,48,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_49","D15",15,49,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_50","D15",15,50,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_51","D15",15,51,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_52","D15",15,52,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_53","D15",15,53,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_54","D15",15,54,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_55","D15",15,55,1,0,5,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_56","D15",15,56,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_57","D15",15,57,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_58","D15",15,58,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_59","D15",15,59,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_60","D15",15,60,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_61","D15",15,61,0,0,2,1,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"D15_62","D15",15,62,1,0,5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"D15_63","D15",15,63,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_64","D15",15,64,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D15_65","D15",15,65,1,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D15_66","D15",15,66,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_67","D15",15,67,-99,-99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D15_68","D15",15,68,0,0,2,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_69","D15",15,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_70","D15",15,70,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_71","D15",15,71,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_72","D15",15,72,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_73","D15",15,73,0,0,0,1,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"D15_74a","D15",15,74,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_74b","D15",15,75,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_75","D15",15,76,0,0,2,1,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"D15_76","D15",15,77,0,0,0,0,0,5,2,1,0,1,1,0,0,0,0,0,0,0,1,0
"D15_77","D15",15,78,0,0,2,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D15_78","D15",15,79,0,0,8,1,0,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"D15_79","D15",15,80,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_80","D15",15,81,0,0,0,0,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"D15_81","D15",15,82,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_82","D15",15,83,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_83","D15",15,84,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D15_84","D15",15,85,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_86","D15",15,86,1,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D15_87","D15",15,87,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_88","D15",15,88,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D15_89","D15",15,89,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
"D15_90","D15",15,90,0,0,0,0,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"D15_91","D15",15,91,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_92","D15",15,92,0,0,0,1,0,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"D15_93","D15",15,93,0,0,0,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D15_94","D15",15,94,1,0,0,0,0,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0
"D15_95","D15",15,95,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_96","D15",15,96,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_97","D15",15,97,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_98","D15",15,98,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_99","D15",15,99,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_100","D15",15,100,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_101","D15",15,101,1,0,0,0,1,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0
"D15_102","D15",15,102,0,0,0,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D15_103","D15",15,103,0,0,0,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D15_103btopbanner","D15",15,104,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"D15_104","D15",15,105,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_105","D15",15,106,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_106","D15",15,107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_107","D15",15,108,0,0,8,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D15_108","D15",15,109,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_109","D15",15,110,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D15_110","D15",15,111,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_111","D15",15,112,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D15_112","D15",15,113,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D15_113","D15",15,114,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R1_1","R1",16,1,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R1_2","R1",16,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R1_3","R1",16,3,0,0,0,0,1,7,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"R1_4","R1",16,4,0,0,2,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R1_5","R1",16,5,0,0,2,0,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"R1_6","R1",16,6,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R1_7","R1",16,7,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0
"R1_8","R1",16,8,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R1_9","R1",16,9,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R1_10","R1",16,10,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R1_11","R1",16,11,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1_12","R1",16,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R1_13","R1",16,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R1_14","R1",16,14,1,0,8,1,1,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0
"R1_15","R1",16,15,0,0,0,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"R1_16","R1",16,16,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R1_17","R1",16,17,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R1_18","R1",16,18,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R1_19","R1",16,19,0,0,8,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"R1_20","R1",16,20,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R1_21","R1",16,21,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R1_22","R1",16,22,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"R1_23","R1",16,23,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R1_24","R1",16,24,0,0,0,0,1,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"R1_25","R1",16,25,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R1_26","R1",16,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R1_27","R1",16,27,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R1_28","R1",16,28,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R1_29","R1",16,29,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"R1_30","R1",16,30,0,1,1,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R1_31","R1",16,31,1,0,0,1,0,8,1,1,1,0,1,0,0,0,0,0,0,0,0,1
"R1_32","R1",16,32,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R1_33","R1",16,33,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R1_34","R1",16,34,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R1_35","R1",16,35,1,0,0,1,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R1_36","R1",16,36,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"R1_37","R1",16,37,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"R1_38","R1",16,38,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R1_39","R1",16,39,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"R1_40","R1",16,40,1,0,0,1,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R1_41","R1",16,41,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R1_42","R1",16,42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R1_43","R1",16,43,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R2_1","R2",17,1,0,0,0,1,1,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"R2_2","R2",17,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"R2_3","R2",17,3,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"R2_4","R2",17,4,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R2_5","R2",17,5,0,0,2,1,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"R2_6","R2",17,6,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R2_7","R2",17,7,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"R2_8","R2",17,8,0,0,2,0,0,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0
"R2_9","R2",17,9,0,0,2,1,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"R2_10","R2",17,10,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"R2_11","R2",17,11,1,0,0,1,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"R2_12","R2",17,12,0,0,2,1,0,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0
"R2_13","R2",17,13,-99,-99,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R2_14","R2",17,14,0,0,8,1,1,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0
"R2_15","R2",17,15,0,0,0,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"R2_16","R2",17,16,0,0,2,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R2_17","R2",17,17,-99,-99,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R2_18","R2",17,18,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R2_18b","R2",17,19,0,0,1,0,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"R2_19","R2",17,20,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R2_20","R2",17,21,1,0,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"R2_21","R2",17,22,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R2_22","R2",17,23,1,0,7,0,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"R2_23","R2",17,24,0,0,7,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R2_24","R2",17,25,1,0,8,0,1,4,2,0,1,0,0,1,0,0,1,0,0,0,0,0
"R2_25","R2",17,26,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R2_26","R2",17,27,0,0,0,1,1,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"R2_27","R2",17,28,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"R2_28","R2",17,29,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
